date,region,segment,plan,channel,active_customers,new_customers,churned_customers,monthly_revenue,discount_rate,support_tickets,avg_response_time_hours,nps_score
2025-09-01,emea,mid_market,starter,organic,112,7,4,12114.68,0.022,14,5.63,37
2025-09-01,emea,mid_market,starter,paid_search,129,6,5,13382.82,0.062,17,6.7,26
2025-09-01,emea,mid_market,starter,partner,143,6,4,14629.61,0.075,24,8.94,28
2025-09-01,emea,mid_market,starter,sales_outbound,158,7,5,15919.54,0.089,13,6.57,44
2025-09-01,emea,mid_market,growth,organic,275,18,9,70295.15,0.037,38,5.88,40
2025-09-01,emea,mid_market,growth,paid_search,310,17,8,81792.68,0.006,17,5.75,44
2025-09-01,emea,mid_market,growth,partner,355,20,10,90367.72,0.041,51,2.36,33
2025-09-01,emea,mid_market,growth,sales_outbound,405,24,10,98902.94,0.08,38,6.53,44
2025-09-01,emea,mid_market,enterprise,organic,668,31,20,428508.64,0.0,44,4.15,45
2025-09-01,emea,mid_market,enterprise,paid_search,749,49,22,461249.78,0.04,86,6.22,35
2025-09-01,emea,mid_market,enterprise,partner,841,46,24,526537.05,0.024,46,3.28,42
2025-09-01,emea,mid_market,enterprise,sales_outbound,966,63,31,586827.19,0.053,130,7.99,36
2025-09-01,emea,enterprise,starter,organic,50,2,1,12222.88,0.033,5,8.37,45
2025-09-01,emea,enterprise,starter,paid_search,57,2,1,14193.46,0.015,5,4.98,45
2025-09-01,emea,enterprise,starter,partner,57,2,1,13415.34,0.069,6,6.36,46
2025-09-01,emea,enterprise,starter,sales_outbound,63,3,1,14015.23,0.12,12,6.78,41
2025-09-01,emea,enterprise,growth,organic,123,4,3,69253.45,0.072,14,5.25,48
2025-09-01,emea,enterprise,growth,paid_search,141,5,2,80500.22,0.059,16,7.38,41
2025-09-01,emea,enterprise,growth,partner,150,6,3,87458.69,0.039,17,5.89,50
2025-09-01,emea,enterprise,growth,sales_outbound,161,8,4,92309.41,0.055,21,6.55,51
2025-09-01,emea,enterprise,enterprise,organic,288,11,4,410875.64,0.027,33,6.64,53
2025-09-01,emea,enterprise,enterprise,paid_search,315,10,6,436924.86,0.054,25,5.6,54
2025-09-01,emea,enterprise,enterprise,partner,339,12,5,490593.64,0.013,22,4.34,60
2025-09-01,emea,enterprise,enterprise,sales_outbound,377,16,9,521264.45,0.057,24,4.3,47
2025-09-01,apac,startup,starter,organic,164,11,7,8147.15,0.086,14,6.33,28
2025-09-01,apac,startup,starter,paid_search,185,10,8,9522.2,0.053,33,5.9,30
2025-09-01,apac,startup,starter,partner,191,11,9,10381.23,0.0,15,6.97,26
2025-09-01,apac,startup,starter,sales_outbound,220,17,11,10821.48,0.095,22,8.4,22
2025-09-01,apac,startup,growth,organic,404,25,17,50591.71,0.04,32,3.0,28
2025-09-01,apac,startup,growth,paid_search,441,28,18,53556.85,0.069,50,3.24,24
2025-09-01,apac,startup,growth,partner,486,36,24,59782.59,0.057,52,3.45,27
2025-09-01,apac,startup,growth,sales_outbound,509,29,21,58893.61,0.113,56,4.08,28
2025-09-01,apac,startup,enterprise,organic,996,74,42,304561.21,0.03,94,7.99,36
2025-09-01,apac,startup,enterprise,paid_search,1040,69,52,319327.13,0.026,106,5.04,35
2025-09-01,apac,startup,enterprise,partner,1082,82,55,320967.02,0.059,141,2.96,34
2025-09-01,apac,startup,enterprise,sales_outbound,1195,69,54,336782.06,0.106,116,0.4,38
2025-09-01,apac,mid_market,starter,organic,99,5,4,9181.07,0.025,11,8.11,32
2025-09-01,apac,mid_market,starter,paid_search,117,7,4,10716.81,0.037,16,6.79,35
2025-09-01,apac,mid_market,starter,partner,117,7,3,10561.01,0.051,17,7.54,35
2025-09-01,apac,mid_market,starter,sales_outbound,126,5,5,11205.62,0.065,17,4.63,37
2025-09-01,apac,mid_market,growth,organic,235,12,7,48870.98,0.089,15,4.86,42
2025-09-01,apac,mid_market,growth,paid_search,269,17,8,56862.78,0.074,18,4.91,36
2025-09-01,apac,mid_market,growth,partner,328,16,8,72554.18,0.031,37,1.26,34
2025-09-01,apac,mid_market,growth,sales_outbound,304,19,9,60097.48,0.134,20,5.71,34
2025-09-01,apac,mid_market,enterprise,organic,602,26,18,319819.07,0.037,72,4.24,47
2025-09-01,apac,mid_market,enterprise,paid_search,699,44,27,368652.04,0.044,74,4.03,37
2025-09-01,apac,mid_market,enterprise,partner,729,42,24,388495.71,0.034,53,3.01,47
2025-09-01,apac,mid_market,enterprise,sales_outbound,781,49,23,381738.82,0.114,74,4.26,40
2025-09-01,apac,enterprise,starter,organic,44,2,1,8963.3,0.063,7,8.2,47
2025-09-01,apac,enterprise,starter,paid_search,50,2,1,10489.94,0.035,9,8.25,37
2025-09-01,apac,enterprise,starter,partner,53,2,1,10911.92,0.053,8,5.92,49
2025-09-01,apac,enterprise,starter,sales_outbound,60,2,1,11583.5,0.112,7,7.65,44
2025-09-01,apac,enterprise,growth,organic,106,4,2,55308.6,0.0,8,6.0,43
2025-09-01,apac,enterprise,growth,paid_search,118,6,2,59291.86,0.037,15,4.8,45
2025-09-01,apac,enterprise,growth,partner,132,7,3,63915.86,0.072,11,3.61,48
2025-09-01,apac,enterprise,growth,sales_outbound,133,6,2,64191.89,0.075,8,3.96,47
2025-09-01,apac,enterprise,enterprise,organic,254,8,4,312918.9,0.023,19,3.66,57
2025-09-01,apac,enterprise,enterprise,paid_search,279,13,6,318387.71,0.095,33,5.64,49
2025-09-01,apac,enterprise,enterprise,partner,314,17,5,380501.66,0.039,19,3.93,57
2025-09-01,apac,enterprise,enterprise,sales_outbound,337,11,5,393074.75,0.075,31,4.11,56
2025-09-01,latin_america,startup,starter,organic,123,9,6,5238.78,0.064,13,8.51,21
2025-09-01,latin_america,startup,starter,paid_search,148,9,8,6465.21,0.04,25,8.37,15
2025-09-01,latin_america,startup,starter,partner,177,10,7,7780.36,0.034,22,8.93,13
2025-09-01,latin_america,startup,starter,sales_outbound,181,12,9,7667.92,0.069,16,7.08,27
2025-09-01,latin_america,startup,growth,organic,320,21,15,34352.97,0.017,45,2.44,27
2025-09-01,latin_america,startup,growth,paid_search,393,30,18,39228.31,0.086,41,2.47,29
2025-09-01,latin_america,startup,growth,partner,385,22,19,40532.05,0.036,39,5.05,20
2025-09-01,latin_america,startup,growth,sales_outbound,431,27,18,42833.1,0.09,56,3.18,34
2025-09-01,latin_america,startup,enterprise,organic,781,59,35,196023.94,0.049,102,4.68,32
2025-09-01,latin_america,startup,enterprise,paid_search,827,56,44,206914.73,0.052,76,4.81,36
2025-09-01,latin_america,startup,enterprise,partner,958,68,39,245758.95,0.028,115,3.87,32
2025-09-01,latin_america,startup,enterprise,sales_outbound,1058,72,49,255775.36,0.084,114,5.05,35
2025-09-01,latin_america,mid_market,starter,organic,84,4,3,6321.19,0.055,10,7.7,29
2025-09-01,latin_america,mid_market,starter,paid_search,98,6,3,7304.48,0.064,16,5.07,39
2025-09-01,latin_america,mid_market,starter,partner,104,5,3,7942.18,0.041,15,7.99,36
2025-09-01,latin_america,mid_market,starter,sales_outbound,107,7,3,7702.64,0.096,17,7.38,40
2025-09-01,latin_america,mid_market,growth,organic,196,13,6,35323.74,0.057,12,1.32,48
2025-09-01,latin_america,mid_market,growth,paid_search,228,10,7,42921.01,0.015,29,6.93,34
2025-09-01,latin_america,mid_market,growth,partner,259,14,9,46628.29,0.058,23,4.06,39
2025-09-01,latin_america,mid_market,growth,sales_outbound,258,13,7,44426.63,0.099,22,4.79,34
2025-09-01,latin_america,mid_market,enterprise,organic,478,22,13,208629.31,0.055,26,5.48,42
2025-09-01,latin_america,mid_market,enterprise,paid_search,568,28,14,237417.39,0.095,60,9.57,42
2025-09-01,latin_america,mid_market,enterprise,partner,586,26,17,259556.46,0.041,83,4.55,34
2025-09-01,latin_america,mid_market,enterprise,sales_outbound,621,32,18,263873.05,0.08,41,3.76,42
2025-09-01,latin_america,enterprise,starter,organic,37,2,1,6586.43,0.022,3,7.89,38
2025-09-01,latin_america,enterprise,starter,paid_search,41,1,1,7201.46,0.035,3,5.42,38
2025-09-01,latin_america,enterprise,starter,partner,44,2,1,7552.21,0.057,7,8.91,41
2025-09-01,latin_america,enterprise,starter,sales_outbound,50,2,1,8390.94,0.078,6,8.18,45
2025-09-01,latin_america,enterprise,growth,organic,79,3,2,34510.23,0.0,9,4.78,60
2025-09-01,latin_america,enterprise,growth,paid_search,91,4,2,39712.54,0.001,6,6.54,45
2025-09-01,latin_america,enterprise,growth,partner,103,5,3,41079.85,0.087,10,3.8,47
2025-09-01,latin_america,enterprise,growth,sales_outbound,114,5,2,45367.42,0.089,7,4.17,43
2025-09-01,latin_america,enterprise,enterprise,organic,229,11,4,233534.03,0.034,31,7.48,46
2025-09-01,latin_america,enterprise,enterprise,paid_search,230,9,4,232611.35,0.042,25,3.95,50
2025-09-01,latin_america,enterprise,enterprise,partner,242,9,3,246024.98,0.037,22,2.16,59
2025-09-01,latin_america,enterprise,enterprise,sales_outbound,281,15,4,272917.7,0.08,35,4.02,49
2025-10-01,north_america,startup,starter,organic,233,14,10,16976.56,0.023,19,5.97,30
2025-10-01,north_america,startup,starter,paid_search,275,19,14,19359.93,0.056,35,10.01,25
2025-10-01,north_america,startup,starter,partner,307,22,13,22620.09,0.012,34,5.02,40
2025-10-01,north_america,startup,starter,sales_outbound,289,19,12,19763.61,0.083,22,8.63,28
2025-10-01,north_america,startup,growth,organic,537,30,26,93902.94,0.023,47,6.07,25
2025-10-01,north_america,startup,growth,paid_search,610,34,32,103501.94,0.052,85,3.92,25
2025-10-01,north_america,startup,growth,partner,675,38,30,116947.1,0.032,55,3.64,21
2025-10-01,north_america,startup,growth,sales_outbound,697,42,36,115519.18,0.074,43,5.84,24
2025-10-01,north_america,startup,enterprise,organic,1328,84,60,560053.83,0.025,129,4.1,33
2025-10-01,north_america,startup,enterprise,paid_search,1518,108,68,644778.19,0.018,83,5.0,28
2025-10-01,north_america,startup,enterprise,partner,1735,120,76,707682.17,0.057,248,7.25,29
2025-10-01,north_america,startup,enterprise,sales_outbound,1783,104,82,726489.47,0.058,120,5.08,32
2025-10-01,north_america,mid_market,starter,organic,146,8,4,18387.27,0.035,18,7.96,32
2025-10-01,north_america,mid_market,starter,paid_search,146,7,4,17891.86,0.061,28,5.52,39
2025-10-01,north_america,mid_market,starter,partner,177,9,7,21690.82,0.061,33,7.23,33
2025-10-01,north_america,mid_market,starter,sales_outbound,189,12,6,22791.4,0.076,33,6.68,30
2025-10-01,north_america,mid_market,growth,organic,323,17,10,96414.82,0.047,33,4.58,36
2025-10-01,north_america,mid_market,growth,paid_search,397,19,13,116389.75,0.064,41,1.94,46
2025-10-01,north_america,mid_market,growth,partner,411,20,14,126802.09,0.015,56,8.17,23
2025-10-01,north_america,mid_market,growth,sales_outbound,456,26,15,132972.83,0.069,42,1.5,41
2025-10-01,north_america,mid_market,enterprise,organic,826,44,27,603354.41,0.035,47,4.03,48
2025-10-01,north_america,mid_market,enterprise,paid_search,947,49,26,668800.75,0.067,91,7.85,48
2025-10-01,north_america,mid_market,enterprise,partner,1045,65,36,769651.75,0.027,126,6.24,42
2025-10-01,north_america,mid_market,enterprise,sales_outbound,1100,70,31,749376.94,0.1,142,5.02,39
2025-10-01,north_america,enterprise,starter,organic,60,2,1,16215.81,0.094,5,5.94,51
2025-10-01,north_america,enterprise,starter,paid_search,71,3,2,20988.97,0.009,14,7.67,53
2025-10-01,north_america,enterprise,starter,partner,76,4,2,20993.44,0.074,11,8.68,46
2025-10-01,north_america,enterprise,starter,sales_outbound,82,4,2,22552.98,0.078,10,9.25,45
2025-10-01,north_america,enterprise,growth,organic,135,7,3,92881.13,0.039,15,4.4,52
2025-10-01,north_america,enterprise,growth,paid_search,170,6,3,117448.25,0.035,19,4.26,47
2025-10-01,north_america,enterprise,growth,partner,174,6,3,124571.75,0.0,21,5.4,49
2025-10-01,north_america,enterprise,growth,sales_outbound,188,7,5,126115.29,0.063,15,3.62,47
2025-10-01,north_america,enterprise,enterprise,organic,351,17,8,607287.28,0.0,28,6.05,49
2025-10-01,north_america,enterprise,enterprise,paid_search,388,13,7,661233.77,0.015,42,5.26,54
2025-10-01,north_america,enterprise,enterprise,partner,436,18,8,729457.57,0.033,56,3.42,57
2025-10-01,north_america,enterprise,enterprise,sales_outbound,474,25,6,753669.47,0.081,55,3.76,57
2025-10-01,emea,startup,starter,organic,206,12,8,12823.91,0.015,19,5.26,26
2025-10-01,emea,startup,starter,paid_search,249,19,12,14902.75,0.053,36,6.49,25
2025-10-01,emea,startup,starter,partner,240,14,9,15168.0,0.0,18,6.47,27
2025-10-01,emea,startup,starter,sales_outbound,265,16,12,15558.89,0.071,26,6.91,16
2025-10-01,emea,startup,growth,organic,463,36,20,65452.35,0.068,48,3.68,36
2025-10-01,emea,startup,growth,paid_search,513,33,21,74621.55,0.041,36,3.05,23
2025-10-01,emea,startup,growth,partner,574,39,29,81492.2,0.064,47,5.72,17
2025-10-01,emea,startup,growth,sales_outbound,575,37,29,79889.86,0.084,73,2.74,26
2025-10-01,emea,startup,enterprise,organic,1072,68,52,371732.89,0.054,64,4.73,35
2025-10-01,emea,startup,enterprise,paid_search,1233,76,63,434793.68,0.038,138,6.14,31
2025-10-01,emea,startup,enterprise,partner,1432,89,73,502342.62,0.043,123,6.86,34
2025-10-01,emea,startup,enterprise,sales_outbound,1443,83,63,470233.07,0.111,79,3.54,40
2025-10-01,emea,mid_market,starter,organic,122,7,4,13493.2,0.0,18,6.67,35
2025-10-01,emea,mid_market,starter,paid_search,136,9,5,13928.52,0.074,11,8.97,29
2025-10-01,emea,mid_market,starter,partner,148,7,4,16074.16,0.018,25,2.02,41
2025-10-01,emea,mid_market,starter,sales_outbound,157,7,5,15870.88,0.086,19,6.19,34
2025-10-01,emea,mid_market,growth,organic,271,18,10,71862.31,0.001,22,5.5,33
2025-10-01,emea,mid_market,growth,paid_search,353,15,12,93138.12,0.006,21,7.18,38
2025-10-01,emea,mid_market,growth,partner,352,21,11,91566.18,0.02,37,3.54,44
2025-10-01,emea,mid_market,growth,sales_outbound,365,20,13,86809.5,0.104,51,5.76,38
2025-10-01,emea,mid_market,enterprise,organic,683,30,16,422358.13,0.036,43,3.29,51
2025-10-01,emea,mid_market,enterprise,paid_search,779,37,29,476726.13,0.046,68,8.96,31
2025-10-01,emea,mid_market,enterprise,partner,918,45,33,577101.07,0.02,59,5.17,42
2025-10-01,emea,mid_market,enterprise,sales_outbound,903,56,25,515538.23,0.11,63,5.8,46
2025-10-01,emea,enterprise,starter,organic,53,3,1,12393.52,0.075,10,6.38,47
2025-10-01,emea,enterprise,starter,paid_search,61,3,1,14480.13,0.061,12,6.65,51
2025-10-01,emea,enterprise,starter,partner,63,2,1,14986.74,0.059,9,8.73,38
2025-10-01,emea,enterprise,starter,sales_outbound,68,2,2,16107.4,0.063,5,8.33,42
2025-10-01,emea,enterprise,growth,organic,123,4,2,72760.9,0.025,13,2.16,49
2025-10-01,emea,enterprise,growth,paid_search,141,6,2,84007.66,0.018,14,5.22,45
2025-10-01,emea,enterprise,growth,partner,140,7,3,77211.19,0.091,17,4.87,49
2025-10-01,emea,enterprise,growth,sales_outbound,167,9,4,91392.66,0.098,11,5.91,40
2025-10-01,emea,enterprise,enterprise,organic,295,10,4,392314.51,0.093,34,3.6,55
2025-10-01,emea,enterprise,enterprise,paid_search,345,14,5,488147.95,0.035,34,4.1,54
2025-10-01,emea,enterprise,enterprise,partner,364,17,8,506492.08,0.051,33,4.17,57
2025-10-01,emea,enterprise,enterprise,sales_outbound,380,16,7,522069.41,0.063,44,2.66,47
2025-10-01,apac,startup,starter,organic,167,9,7,8641.1,0.048,13,8.54,26
2025-10-01,apac,startup,starter,paid_search,184,12,7,9870.76,0.013,29,8.53,22
2025-10-01,apac,startup,starter,partner,211,13,9,10527.87,0.082,30,7.42,23
2025-10-01,apac,startup,starter,sales_outbound,211,14,9,10562.28,0.079,38,7.61,28
2025-10-01,apac,startup,growth,organic,410,31,17,50968.7,0.047,23,2.9,31
2025-10-01,apac,startup,growth,paid_search,470,27,23,57753.13,0.058,61,0.55,27
2025-10-01,apac,startup,growth,partner,477,29,19,60604.39,0.026,61,0.4,29
2025-10-01,apac,startup,growth,sales_outbound,553,33,23,68240.63,0.054,35,3.51,36
2025-10-01,apac,startup,enterprise,organic,907,71,39,271056.08,0.052,89,4.3,35
2025-10-01,apac,startup,enterprise,paid_search,1078,81,55,315702.48,0.071,141,6.48,28
2025-10-01,apac,startup,enterprise,partner,1257,90,49,370501.88,0.065,179,6.14,28
2025-10-01,apac,startup,enterprise,sales_outbound,1342,81,67,379479.64,0.103,190,2.61,41
2025-10-01,apac,mid_market,starter,organic,106,6,4,9094.23,0.098,19,5.83,28
2025-10-01,apac,mid_market,starter,paid_search,107,6,3,9566.77,0.06,16,8.87,30
2025-10-01,apac,mid_market,starter,partner,113,6,3,9888.26,0.08,15,6.13,41
2025-10-01,apac,mid_market,starter,sales_outbound,132,9,5,11412.78,0.091,14,9.58,30
2025-10-01,apac,mid_market,growth,organic,241,11,9,54244.88,0.014,27,3.71,35
2025-10-01,apac,mid_market,growth,paid_search,279,12,7,58339.74,0.084,22,4.0,38
2025-10-01,apac,mid_market,growth,partner,300,17,7,64032.09,0.065,23,3.63,42
2025-10-01,apac,mid_market,growth,sales_outbound,342,21,9,74089.58,0.051,21,3.73,52
2025-10-01,apac,mid_market,enterprise,organic,602,27,16,308527.43,0.071,58,2.49,52
2025-10-01,apac,mid_market,enterprise,paid_search,667,44,17,360606.44,0.02,52,4.0,48
2025-10-01,apac,mid_market,enterprise,partner,694,35,23,373289.4,0.025,80,4.8,45
2025-10-01,apac,mid_market,enterprise,sales_outbound,772,35,25,394801.33,0.073,85,2.82,44
2025-10-01,apac,enterprise,starter,organic,45,2,1,9577.91,0.021,5,9.24,39
2025-10-01,apac,enterprise,starter,paid_search,48,2,1,9965.98,0.045,4,4.69,43
2025-10-01,apac,enterprise,starter,partner,51,2,1,10422.54,0.06,5,6.88,44
2025-10-01,apac,enterprise,starter,sales_outbound,56,2,1,11310.43,0.071,7,7.39,44
2025-10-01,apac,enterprise,growth,organic,108,4,1,56352.15,0.0,6,5.34,42
2025-10-01,apac,enterprise,growth,paid_search,120,5,2,59482.83,0.05,10,6.33,48
2025-10-01,apac,enterprise,growth,partner,126,4,2,65481.2,0.004,8,4.42,43
2025-10-01,apac,enterprise,growth,sales_outbound,142,7,2,65423.81,0.117,12,4.64,47
2025-10-01,apac,enterprise,enterprise,organic,237,8,3,285699.68,0.044,26,4.89,54
2025-10-01,apac,enterprise,enterprise,paid_search,296,15,6,348238.57,0.067,17,5.38,55
2025-10-01,apac,enterprise,enterprise,partner,337,17,7,410072.58,0.035,43,3.51,47
2025-10-01,apac,enterprise,enterprise,sales_outbound,330,15,5,390319.54,0.062,42,4.1,52
2025-10-01,latin_america,startup,starter,organic,139,9,6,6268.13,0.009,21,9.53,22
2025-10-01,latin_america,startup,starter,paid_search,159,11,6,7104.9,0.018,19,7.12,26
2025-10-01,latin_america,startup,starter,partner,165,9,7,7140.26,0.049,25,9.46,19
2025-10-01,latin_america,startup,starter,sales_outbound,204,16,9,8410.23,0.094,32,6.64,37
2025-10-01,latin_america,startup,growth,organic,319,21,14,32120.51,0.078,38,4.0,30
2025-10-01,latin_america,startup,growth,paid_search,380,27,17,40628.16,0.021,45,4.83,25
2025-10-01,latin_america,startup,growth,partner,417,27,22,44675.14,0.019,47,3.05,32
2025-10-01,latin_america,startup,growth,sales_outbound,439,34,22,45449.98,0.052,44,5.59,29
2025-10-01,latin_america,startup,enterprise,organic,839,58,38,213902.89,0.034,49,5.13,32
2025-10-01,latin_america,startup,enterprise,paid_search,952,73,44,239445.91,0.047,117,7.75,30
2025-10-01,latin_america,startup,enterprise,partner,1003,76,42,258891.24,0.022,135,4.57,30
2025-10-01,latin_america,startup,enterprise,sales_outbound,1146,66,59,274025.12,0.094,69,4.71,28
2025-10-01,latin_america,mid_market,starter,organic,90,5,3,7166.88,0.0,11,9.85,31
2025-10-01,latin_america,mid_market,starter,paid_search,100,5,3,7501.33,0.058,10,9.23,39
2025-10-01,latin_america,mid_market,starter,partner,107,6,4,8307.61,0.025,16,8.44,40
2025-10-01,latin_america,mid_market,starter,sales_outbound,119,6,4,8860.25,0.065,10,8.65,39
2025-10-01,latin_america,mid_market,growth,organic,215,12,8,40227.22,0.021,23,2.85,40
2025-10-01,latin_america,mid_market,growth,paid_search,229,11,6,42977.96,0.018,21,4.01,40
2025-10-01,latin_america,mid_market,growth,partner,270,13,7,48453.84,0.061,20,3.2,38
2025-10-01,latin_america,mid_market,growth,sales_outbound,281,18,8,46238.99,0.139,33,7.82,38
2025-10-01,latin_america,mid_market,enterprise,organic,503,28,19,223490.3,0.038,69,2.68,45
2025-10-01,latin_america,mid_market,enterprise,paid_search,607,28,19,265493.74,0.053,83,4.46,45
2025-10-01,latin_america,mid_market,enterprise,partner,606,31,21,263936.79,0.057,40,1.7,45
2025-10-01,latin_america,mid_market,enterprise,sales_outbound,703,44,19,304235.95,0.063,43,8.19,37
2025-10-01,latin_america,enterprise,starter,organic,36,1,1,6552.58,0.0,7,6.15,41
2025-10-01,latin_america,enterprise,starter,paid_search,44,2,1,7568.23,0.055,3,8.89,43
2025-10-01,latin_america,enterprise,starter,partner,44,2,1,7864.55,0.018,8,7.9,43
2025-10-01,latin_america,enterprise,starter,sales_outbound,50,2,1,8782.27,0.035,8,7.38,38
2025-10-01,latin_america,enterprise,growth,organic,93,4,2,38432.17,0.054,9,5.33,49
2025-10-01,latin_america,enterprise,growth,paid_search,111,4,2,48489.06,0.0,10,5.31,47
2025-10-01,latin_america,enterprise,growth,partner,106,5,3,44869.42,0.031,13,1.15,45
2025-10-01,latin_america,enterprise,growth,sales_outbound,125,6,2,50018.0,0.084,8,4.65,48
2025-10-01,latin_america,enterprise,enterprise,organic,204,7,3,200286.04,0.07,22,3.89,54
2025-10-01,latin_america,enterprise,enterprise,paid_search,251,11,5,251994.93,0.049,30,2.84,62
2025-10-01,latin_america,enterprise,enterprise,partner,266,14,6,258629.96,0.079,21,3.66,50
2025-10-01,latin_america,enterprise,enterprise,sales_outbound,283,12,4,263507.26,0.118,38,4.04,49
2025-11-01,north_america,startup,starter,organic,276,21,13,19224.5,0.066,30,6.63,25
2025-11-01,north_america,startup,starter,paid_search,293,16,12,21850.77,0.0,37,7.9,15
2025-11-01,north_america,startup,starter,partner,341,21,16,24260.62,0.046,37,8.12,24
2025-11-01,north_america,startup,starter,sales_outbound,353,20,16,24719.48,0.061,44,7.78,28
2025-11-01,north_america,startup,growth,organic,597,42,24,105356.56,0.014,73,8.15,21
2025-11-01,north_america,startup,growth,paid_search,711,53,31,125093.13,0.017,87,4.59,29
2025-11-01,north_america,startup,growth,partner,756,57,38,134498.83,0.006,104,4.55,20
2025-11-01,north_america,startup,growth,sales_outbound,750,57,32,126182.59,0.06,107,2.65,30
2025-11-01,north_america,startup,enterprise,organic,1463,89,78,632807.19,0.0,141,5.83,32
2025-11-01,north_america,startup,enterprise,paid_search,1763,125,76,740454.92,0.029,254,4.7,31
2025-11-01,north_america,startup,enterprise,partner,1823,112,78,759346.57,0.037,140,2.73,31
2025-11-01,north_america,startup,enterprise,sales_outbound,2066,145,106,820351.69,0.082,269,4.18,34
2025-11-01,north_america,mid_market,starter,organic,156,8,5,19544.88,0.04,22,5.51,39
2025-11-01,north_america,mid_market,starter,paid_search,192,11,7,23403.74,0.066,24,7.34,41
2025-11-01,north_america,mid_market,starter,partner,192,9,5,23328.57,0.069,34,6.77,33
2025-11-01,north_america,mid_market,starter,sales_outbound,205,11,6,24961.61,0.067,23,6.28,35
2025-11-01,north_america,mid_market,growth,organic,415,27,10,127776.21,0.017,54,5.81,33
2025-11-01,north_america,mid_market,growth,paid_search,442,20,14,132212.96,0.045,28,5.57,38
2025-11-01,north_america,mid_market,growth,partner,430,25,11,131990.57,0.02,40,4.42,39
2025-11-01,north_america,mid_market,growth,sales_outbound,485,32,18,142037.08,0.065,43,5.91,34
2025-11-01,north_america,mid_market,enterprise,organic,931,46,24,673004.83,0.045,100,5.47,45
2025-11-01,north_america,mid_market,enterprise,paid_search,1013,61,36,707744.13,0.077,120,6.13,40
2025-11-01,north_america,mid_market,enterprise,partner,1057,49,37,782490.31,0.022,119,8.86,36
2025-11-01,north_america,mid_market,enterprise,sales_outbound,1271,84,43,887036.72,0.078,153,3.61,44
2025-11-01,north_america,enterprise,starter,organic,69,3,2,20397.73,0.009,9,7.18,45
2025-11-01,north_america,enterprise,starter,paid_search,70,3,2,20568.06,0.015,13,7.62,46
2025-11-01,north_america,enterprise,starter,partner,86,4,2,24807.56,0.033,10,8.85,44
2025-11-01,north_america,enterprise,starter,sales_outbound,91,4,1,24675.41,0.091,15,7.79,51
2025-11-01,north_america,enterprise,growth,organic,171,6,4,118139.12,0.035,20,3.67,43
2025-11-01,north_america,enterprise,growth,paid_search,183,6,3,128656.84,0.018,18,5.33,50
2025-11-01,north_america,enterprise,growth,partner,198,7,4,137643.19,0.029,14,2.72,52
2025-11-01,north_america,enterprise,growth,sales_outbound,209,7,5,141698.93,0.053,27,5.22,46
2025-11-01,north_america,enterprise,enterprise,organic,395,17,7,647193.5,0.053,36,5.79,56
2025-11-01,north_america,enterprise,enterprise,paid_search,439,17,11,713209.6,0.061,37,4.06,52
2025-11-01,north_america,enterprise,enterprise,partner,468,24,12,785424.89,0.03,64,3.16,49
2025-11-01,north_america,enterprise,enterprise,sales_outbound,478,23,11,746797.26,0.097,57,2.62,51
2025-11-01,emea,startup,starter,organic,212,12,10,12875.86,0.039,32,5.98,27
2025-11-01,emea,startup,starter,paid_search,258,16,13,15066.37,0.076,26,6.93,25
2025-11-01,emea,startup,starter,partner,256,17,14,15580.57,0.037,27,5.24,31
2025-11-01,emea,startup,starter,sales_outbound,295,23,15,17189.77,0.078,47,6.18,27
2025-11-01,emea,startup,growth,organic,533,34,22,78824.3,0.025,43,3.22,30
2025-11-01,emea,startup,growth,paid_search,630,38,30,86767.03,0.092,40,4.67,31
2025-11-01,emea,startup,growth,partner,673,45,28,96159.96,0.058,73,8.17,27
2025-11-01,emea,startup,growth,sales_outbound,683,45,35,95724.03,0.076,60,3.63,38
2025-11-01,emea,startup,enterprise,organic,1208,70,55,419778.65,0.052,165,3.65,26
2025-11-01,emea,startup,enterprise,paid_search,1544,102,62,522955.02,0.076,102,4.02,41
2025-11-01,emea,startup,enterprise,partner,1671,121,71,593533.59,0.031,101,5.4,37
2025-11-01,emea,startup,enterprise,sales_outbound,1587,112,64,528211.49,0.092,184,4.89,34
2025-11-01,emea,mid_market,starter,organic,138,8,4,14301.24,0.063,19,8.82,28
2025-11-01,emea,mid_market,starter,paid_search,160,8,5,17182.82,0.029,28,7.72,37
2025-11-01,emea,mid_market,starter,partner,155,7,5,16371.56,0.045,14,6.99,33
2025-11-01,emea,mid_market,starter,sales_outbound,165,8,5,16862.08,0.076,22,5.33,33
2025-11-01,emea,mid_market,growth,organic,333,19,11,84060.34,0.049,25,3.21,43
2025-11-01,emea,mid_market,growth,paid_search,393,24,15,101709.97,0.025,45,1.97,40
2025-11-01,emea,mid_market,growth,partner,375,19,10,97350.12,0.022,53,6.94,31
2025-11-01,emea,mid_market,growth,sales_outbound,408,20,12,98227.66,0.093,29,7.05,33
2025-11-01,emea,mid_market,enterprise,organic,742,34,28,446943.49,0.061,96,6.1,37
2025-11-01,emea,mid_market,enterprise,paid_search,877,43,24,543450.31,0.034,115,2.55,49
2025-11-01,emea,mid_market,enterprise,partner,919,48,33,545895.63,0.074,85,4.46,45
2025-11-01,emea,mid_market,enterprise,sales_outbound,995,57,25,585934.25,0.082,94,5.16,52
